file,type,line,frame
> 32 |     expect(responders.onDragStart).toHaveBeenCalledWith(
     |    ^ Duplicate Assert
  33 |       getDragStart(),
  34 |       expect.any(Object),
  35 |     );"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/state/middleware/responders/repeated-use.spec.js,Duplicate Assert,"{'line': 36, 'column': 4, 'index': 1084}","  34 |       expect.any(Object),
  35 |     );
> 36 |     expect(responders.onDragStart).toHaveBeenCalledTimes(1);
     |    ^ Duplicate Assert
  37 |
  38 |     // update
  39 |     const update: DragUpdate = {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/state/middleware/responders/repeated-use.spec.js,Duplicate Assert,"{'line': 50, 'column': 4, 'index': 1496}","  48 |     // flush responder call
  49 |     jest.runOnlyPendingTimers();
> 50 |     expect(responders.onDragUpdate).toHaveBeenCalledWith(
     |    ^ Duplicate Assert
  51 |       update,
  52 |       expect.any(Object),
  53 |     );"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/state/middleware/responders/repeated-use.spec.js,Duplicate Assert,"{'line': 54, 'column': 4, 'index': 1601}","  52 |       expect.any(Object),
  53 |     );
> 54 |     expect(responders.onDragUpdate).toHaveBeenCalledTimes(1);
     |    ^ Duplicate Assert
  55 |
  56 |     // drop
  57 |     const result: DropResult = {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/state/middleware/responders/repeated-use.spec.js,Duplicate Assert,"{'line': 66, 'column': 4, 'index': 1882}","  64 |       }),
  65 |     );
> 66 |     expect(responders.onDragEnd).toHaveBeenCalledWith(
     |    ^ Duplicate Assert
  67 |       result,
  68 |       expect.any(Object),
  69 |     );"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/state/middleware/responders/repeated-use.spec.js,Duplicate Assert,"{'line': 70, 'column': 4, 'index': 1984}","  68 |       expect.any(Object),
  69 |     );
> 70 |     expect(responders.onDragEnd).toHaveBeenCalledTimes(1);
     |    ^ Duplicate Assert
  71 |
  72 |     // cleanup
  73 |     store.dispatch(flush());"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/state/middleware/responders/flushing.spec.js,Duplicate Assert,"{'line': 37, 'column': 2, 'index': 1123}","  35 |
  36 |   store.dispatch(initialPublish(initialPublishArgs));
> 37 |   expect(responders.onDragStart).not.toHaveBeenCalled();
     |  ^ Duplicate Assert
  38 |
  39 |   jest.runOnlyPendingTimers();
  40 |   expect(responders.onDragStart).toHaveBeenCalledTimes(1);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/state/middleware/responders/flushing.spec.js,Duplicate Assert,"{'line': 40, 'column': 2, 'index': 1212}","  38 |
  39 |   jest.runOnlyPendingTimers();
> 40 |   expect(responders.onDragStart).toHaveBeenCalledTimes(1);
     |  ^ Duplicate Assert
  41 | });
  42 |
  43 | it('should queue a drag start if an action comes in while the timeout is pending', () => {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/state/middleware/responders/flushing.spec.js,Duplicate Assert,"{'line': 48, 'column': 2, 'index': 1553}","  46 |
  47 |   store.dispatch(initialPublish(initialPublishArgs));
> 48 |   expect(responders.onDragStart).not.toHaveBeenCalled();
     |  ^ Duplicate Assert
  49 |
  50 |   store.dispatch(moveDown());
  51 |   expect(responders.onDragStart).not.toHaveBeenCalled();"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/state/middleware/responders/flushing.spec.js,Duplicate Assert,"{'line': 48, 'column': 2, 'index': 1553}","  46 |
  47 |   store.dispatch(initialPublish(initialPublishArgs));
> 48 |   expect(responders.onDragStart).not.toHaveBeenCalled();
     |  ^ Duplicate Assert
  49 |
  50 |   store.dispatch(moveDown());
  51 |   expect(responders.onDragStart).not.toHaveBeenCalled();"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/state/middleware/responders/flushing.spec.js,Duplicate Assert,"{'line': 51, 'column': 2, 'index': 1641}","  49 |
  50 |   store.dispatch(moveDown());
> 51 |   expect(responders.onDragStart).not.toHaveBeenCalled();
     |  ^ Duplicate Assert
  52 |
  53 |   jest.runOnlyPendingTimers();
  54 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/state/middleware/responders/flushing.spec.js,Duplicate Assert,"{'line': 51, 'column': 2, 'index': 1641}","  49 |
  50 |   store.dispatch(moveDown());
> 51 |   expect(responders.onDragStart).not.toHaveBeenCalled();
     |  ^ Duplicate Assert
  52 |
  53 |   jest.runOnlyPendingTimers();
  54 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/state/middleware/responders/flushing.spec.js,Duplicate Assert,"{'line': 55, 'column': 2, 'index': 1731}","  53 |   jest.runOnlyPendingTimers();
  54 |
> 55 |   expect(responders.onDragStart).toHaveBeenCalledTimes(1);
     |  ^ Duplicate Assert
  56 |   expect(responders.onDragUpdate).toHaveBeenCalledTimes(1);
  57 | });
  58 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/state/middleware/responders/flushing.spec.js,Duplicate Assert,"{'line': 64, 'column': 2, 'index': 2108}","  62 |
  63 |   store.dispatch(initialPublish(initialPublishArgs));
> 64 |   expect(responders.onDragStart).not.toHaveBeenCalled();
     |  ^ Duplicate Assert
  65 |   expect(responders.onDragUpdate).not.toHaveBeenCalled();
  66 |
  67 |   store.dispatch(moveDown());"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/state/middleware/responders/flushing.spec.js,Duplicate Assert,"{'line': 64, 'column': 2, 'index': 2108}","  62 |
  63 |   store.dispatch(initialPublish(initialPublishArgs));
> 64 |   expect(responders.onDragStart).not.toHaveBeenCalled();
     |  ^ Duplicate Assert
  65 |   expect(responders.onDragUpdate).not.toHaveBeenCalled();
  66 |
  67 |   store.dispatch(moveDown());"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/state/middleware/responders/flushing.spec.js,Duplicate Assert,"{'line': 65, 'column': 2, 'index': 2165}","  63 |   store.dispatch(initialPublish(initialPublishArgs));
  64 |   expect(responders.onDragStart).not.toHaveBeenCalled();
> 65 |   expect(responders.onDragUpdate).not.toHaveBeenCalled();
     |  ^ Duplicate Assert
  66 |
  67 |   store.dispatch(moveDown());
  68 |   expect(responders.onDragStart).not.toHaveBeenCalled();"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/state/middleware/responders/flushing.spec.js,Duplicate Assert,"{'line': 65, 'column': 2, 'index': 2165}","  63 |   store.dispatch(initialPublish(initialPublishArgs));
  64 |   expect(responders.onDragStart).not.toHaveBeenCalled();
> 65 |   expect(responders.onDragUpdate).not.toHaveBeenCalled();
     |  ^ Duplicate Assert
  66 |
  67 |   store.dispatch(moveDown());
  68 |   expect(responders.onDragStart).not.toHaveBeenCalled();"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/state/middleware/responders/flushing.spec.js,Duplicate Assert,"{'line': 68, 'column': 2, 'index': 2254}","  66 |
  67 |   store.dispatch(moveDown());
> 68 |   expect(responders.onDragStart).not.toHaveBeenCalled();
     |  ^ Duplicate Assert
  69 |   expect(responders.onDragUpdate).not.toHaveBeenCalled();
  70 |
  71 |   store.dispatch(moveUp());"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/state/middleware/responders/flushing.spec.js,Duplicate Assert,"{'line': 68, 'column': 2, 'index': 2254}","  66 |
  67 |   store.dispatch(moveDown());
> 68 |   expect(responders.onDragStart).not.toHaveBeenCalled();
     |  ^ Duplicate Assert
  69 |   expect(responders.onDragUpdate).not.toHaveBeenCalled();
  70 |
  71 |   store.dispatch(moveUp());"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/state/middleware/responders/flushing.spec.js,Duplicate Assert,"{'line': 69, 'column': 2, 'index': 2311}","  67 |   store.dispatch(moveDown());
  68 |   expect(responders.onDragStart).not.toHaveBeenCalled();
> 69 |   expect(responders.onDragUpdate).not.toHaveBeenCalled();
     |  ^ Duplicate Assert
  70 |
  71 |   store.dispatch(moveUp());
  72 |   expect(responders.onDragStart).not.toHaveBeenCalled();"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/state/middleware/responders/flushing.spec.js,Duplicate Assert,"{'line': 69, 'column': 2, 'index': 2311}","  67 |   store.dispatch(moveDown());
  68 |   expect(responders.onDragStart).not.toHaveBeenCalled();
> 69 |   expect(responders.onDragUpdate).not.toHaveBeenCalled();
     |  ^ Duplicate Assert
  70 |
  71 |   store.dispatch(moveUp());
  72 |   expect(responders.onDragStart).not.toHaveBeenCalled();"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/state/middleware/responders/flushing.spec.js,Duplicate Assert,"{'line': 72, 'column': 2, 'index': 2398}","  70 |
  71 |   store.dispatch(moveUp());
> 72 |   expect(responders.onDragStart).not.toHaveBeenCalled();
     |  ^ Duplicate Assert
  73 |   expect(responders.onDragUpdate).not.toHaveBeenCalled();
  74 |
  75 |   store.dispatch("
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/state/middleware/responders/flushing.spec.js,Duplicate Assert,"{'line': 72, 'column': 2, 'index': 2398}","  70 |
  71 |   store.dispatch(moveUp());
> 72 |   expect(responders.onDragStart).not.toHaveBeenCalled();
     |  ^ Duplicate Assert
  73 |   expect(responders.onDragUpdate).not.toHaveBeenCalled();
  74 |
  75 |   store.dispatch("
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/state/middleware/responders/flushing.spec.js,Duplicate Assert,"{'line': 73, 'column': 2, 'index': 2455}","  71 |   store.dispatch(moveUp());
  72 |   expect(responders.onDragStart).not.toHaveBeenCalled();
> 73 |   expect(responders.onDragUpdate).not.toHaveBeenCalled();
     |  ^ Duplicate Assert
  74 |
  75 |   store.dispatch(
  76 |     completeDrop({"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/state/middleware/responders/flushing.spec.js,Duplicate Assert,"{'line': 73, 'column': 2, 'index': 2455}","  71 |   store.dispatch(moveUp());
  72 |   expect(responders.onDragStart).not.toHaveBeenCalled();
> 73 |   expect(responders.onDragUpdate).not.toHaveBeenCalled();
     |  ^ Duplicate Assert
  74 |
  75 |   store.dispatch(
  76 |     completeDrop({"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/state/middleware/responders/flushing.spec.js,Duplicate Assert,"{'line': 80, 'column': 2, 'index': 2631}","  78 |     }),
  79 |   );
> 80 |   expect(responders.onDragStart).toHaveBeenCalledTimes(1);
     |  ^ Duplicate Assert
  81 |   expect(responders.onDragUpdate).toHaveBeenCalledTimes(2);
  82 |   expect(responders.onDragEnd).toHaveBeenCalledWith(result, expect.any(Object));
  83 | });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/state/middleware/responders/flushing.spec.js,Duplicate Assert,"{'line': 81, 'column': 2, 'index': 2690}","  79 |   );
  80 |   expect(responders.onDragStart).toHaveBeenCalledTimes(1);
> 81 |   expect(responders.onDragUpdate).toHaveBeenCalledTimes(2);
     |  ^ Duplicate Assert
  82 |   expect(responders.onDragEnd).toHaveBeenCalledWith(result, expect.any(Object));
  83 | });
  84 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/state/middleware/responders/flushing.spec.js,Duplicate Assert,"{'line': 91, 'column': 4, 'index': 3178}","  89 |     store.dispatch(initialPublish(initialPublishArgs));
  90 |     expect(responders.onBeforeDragStart).toHaveBeenCalled();
> 91 |     expect(responders.onDragStart).not.toHaveBeenCalled();
     |    ^ Duplicate Assert
  92 |
  93 |     store.dispatch(moveDown());
  94 |     expect(responders.onDragStart).not.toHaveBeenCalled();"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/state/middleware/responders/flushing.spec.js,Duplicate Assert,"{'line': 91, 'column': 4, 'index': 3178}","  89 |     store.dispatch(initialPublish(initialPublishArgs));
  90 |     expect(responders.onBeforeDragStart).toHaveBeenCalled();
> 91 |     expect(responders.onDragStart).not.toHaveBeenCalled();
     |    ^ Duplicate Assert
  92 |
  93 |     store.dispatch(moveDown());
  94 |     expect(responders.onDragStart).not.toHaveBeenCalled();"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/state/middleware/responders/flushing.spec.js,Duplicate Assert,"{'line': 94, 'column': 4, 'index': 3270}","  92 |
  93 |     store.dispatch(moveDown());
> 94 |     expect(responders.onDragStart).not.toHaveBeenCalled();
     |    ^ Duplicate Assert
  95 |     expect(responders.onDragUpdate).not.toHaveBeenCalled();
  96 |
  97 |     store.dispatch("
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/state/middleware/responders/flushing.spec.js,Duplicate Assert,"{'line': 94, 'column': 4, 'index': 3270}","  92 |
  93 |     store.dispatch(moveDown());
> 94 |     expect(responders.onDragStart).not.toHaveBeenCalled();
     |    ^ Duplicate Assert
  95 |     expect(responders.onDragUpdate).not.toHaveBeenCalled();
  96 |
  97 |     store.dispatch("
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/state/middleware/responders/flushing.spec.js,Duplicate Assert,"{'line': 95, 'column': 4, 'index': 3329}","  93 |     store.dispatch(moveDown());
  94 |     expect(responders.onDragStart).not.toHaveBeenCalled();
> 95 |     expect(responders.onDragUpdate).not.toHaveBeenCalled();
     |    ^ Duplicate Assert
  96 |
  97 |     store.dispatch(
  98 |       completeDrop({"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/state/middleware/responders/flushing.spec.js,Duplicate Assert,"{'line': 102, 'column': 4, 'index': 3517}","  100 |       }),
  101 |     );
> 102 |     expect(responders.onDragStart).toHaveBeenCalledTimes(1);
      |    ^ Duplicate Assert
  103 |     expect(responders.onDragUpdate).toHaveBeenCalledTimes(1);
  104 |     expect(responders.onDragEnd).toHaveBeenCalledWith(
  105 |       result,"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/state/middleware/responders/flushing.spec.js,Duplicate Assert,"{'line': 103, 'column': 4, 'index': 3578}","  101 |     );
  102 |     expect(responders.onDragStart).toHaveBeenCalledTimes(1);
> 103 |     expect(responders.onDragUpdate).toHaveBeenCalledTimes(1);
      |    ^ Duplicate Assert
  104 |     expect(responders.onDragEnd).toHaveBeenCalledWith(
  105 |       result,
  106 |       expect.any(Object),"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/state/middleware/responders/drop.spec.js,Eager Test,"{'line': 81, 'column': 2, 'index': 2551}","  79 |
  80 |   const state: State = store.getState();
> 81 |   invariant(state.phase === 'DRAGGING');
     |  ^ Eager Test
  82 |   const destination: ?DraggableLocation = tryGetDestination(state.impact);
  83 |   invariant(destination);
  84 |   const fakeResult: DropResult = {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/state/middleware/responders/drop.spec.js,Eager Test,"{'line': 82, 'column': 42, 'index': 2632}","  80 |   const state: State = store.getState();
  81 |   invariant(state.phase === 'DRAGGING');
> 82 |   const destination: ?DraggableLocation = tryGetDestination(state.impact);
     |                                          ^ Eager Test
  83 |   invariant(destination);
  84 |   const fakeResult: DropResult = {
  85 |     ...getDragStart(),"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/state/middleware/responders/drop.spec.js,Eager Test,"{'line': 83, 'column': 2, 'index': 2667}","  81 |   invariant(state.phase === 'DRAGGING');
  82 |   const destination: ?DraggableLocation = tryGetDestination(state.impact);
> 83 |   invariant(destination);
     |  ^ Eager Test
  84 |   const fakeResult: DropResult = {
  85 |     ...getDragStart(),
  86 |     // ensuring the destination is different to the current impact to ensure"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/state/middleware/responders/announcements.spec.js,Conditional Test Logic,"{'line': 143, 'column': 6, 'index': 3774}","  141 |     it('should announce with the default message if no responder is provided', () => {
  142 |       // This test is not relevant for onDragEnd as it must always be provided
> 143 |       if (current.responder === 'onDragEnd') {
      |      ^ Conditional Test Logic
  144 |         expect(true).toBe(true);
  145 |         return;
  146 |       }"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/state/middleware/responders/announcements.spec.js,Duplicate Assert,"{'line': 163, 'column': 10, 'index': 4524}","  161 |           announce.mockReset();
  162 |           provided.announce('hello');
> 163 |           expect(announce).toHaveBeenCalledWith('hello');
      |          ^ Duplicate Assert
  164 |           // asserting there was no double call
  165 |           expect(announce).toHaveBeenCalledTimes(1);
  166 |         },"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/state/middleware/responders/announcements.spec.js,Duplicate Assert,"{'line': 165, 'column': 10, 'index': 4630}","  163 |           expect(announce).toHaveBeenCalledWith('hello');
  164 |           // asserting there was no double call
> 165 |           expect(announce).toHaveBeenCalledTimes(1);
      |          ^ Duplicate Assert
  166 |         },
  167 |       );
  168 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/state/middleware/responders/announcements.spec.js,Duplicate Assert,"{'line': 186, 'column': 6, 'index': 5208}","  184 |
  185 |       // We did not announce so it would have been called with the default message
> 186 |       expect(announce).toHaveBeenCalledWith(current.defaultMessage);
      |      ^ Duplicate Assert
  187 |       expect(announce).toHaveBeenCalledTimes(1);
  188 |       expect(warn).not.toHaveBeenCalled();
  189 |       announce.mockReset();"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/state/middleware/responders/announcements.spec.js,Duplicate Assert,"{'line': 187, 'column': 6, 'index': 5277}","  185 |       // We did not announce so it would have been called with the default message
  186 |       expect(announce).toHaveBeenCalledWith(current.defaultMessage);
> 187 |       expect(announce).toHaveBeenCalledTimes(1);
      |      ^ Duplicate Assert
  188 |       expect(warn).not.toHaveBeenCalled();
  189 |       announce.mockReset();
  190 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/state/middleware/responders/announcements.spec.js,Duplicate Assert,"{'line': 188, 'column': 6, 'index': 5326}","  186 |       expect(announce).toHaveBeenCalledWith(current.defaultMessage);
  187 |       expect(announce).toHaveBeenCalledTimes(1);
> 188 |       expect(warn).not.toHaveBeenCalled();
      |      ^ Duplicate Assert
  189 |       announce.mockReset();
  190 |
  191 |       // perform an async message"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/state/middleware/responders/announcements.spec.js,Duplicate Assert,"{'line': 195, 'column': 6, 'index': 5528}","  193 |       jest.runOnlyPendingTimers();
  194 |
> 195 |       expect(announce).not.toHaveBeenCalled();
      |      ^ Duplicate Assert
  196 |       expect(warn).toHaveBeenCalled();
  197 |
  198 |       // cleanup"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/state/middleware/responders/announcements.spec.js,Duplicate Assert,"{'line': 196, 'column': 6, 'index': 5575}","  194 |
  195 |       expect(announce).not.toHaveBeenCalled();
> 196 |       expect(warn).toHaveBeenCalled();
      |      ^ Duplicate Assert
  197 |
  198 |       // cleanup
  199 |       warn.mockRestore();"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/state/middleware/responders/announcements.spec.js,Duplicate Assert,"{'line': 216, 'column': 6, 'index': 6115}","  214 |       current.execute(store);
  215 |
> 216 |       expect(announce).toHaveBeenCalledWith('hello');
      |      ^ Duplicate Assert
  217 |       expect(announce).toHaveBeenCalledTimes(1);
  218 |       expect(warn).not.toHaveBeenCalled();
  219 |       announce.mockReset();"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/state/middleware/responders/announcements.spec.js,Duplicate Assert,"{'line': 217, 'column': 6, 'index': 6169}","  215 |
  216 |       expect(announce).toHaveBeenCalledWith('hello');
> 217 |       expect(announce).toHaveBeenCalledTimes(1);
      |      ^ Duplicate Assert
  218 |       expect(warn).not.toHaveBeenCalled();
  219 |       announce.mockReset();
  220 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/state/middleware/responders/announcements.spec.js,Duplicate Assert,"{'line': 218, 'column': 6, 'index': 6218}","  216 |       expect(announce).toHaveBeenCalledWith('hello');
  217 |       expect(announce).toHaveBeenCalledTimes(1);
> 218 |       expect(warn).not.toHaveBeenCalled();
      |      ^ Duplicate Assert
  219 |       announce.mockReset();
  220 |
  221 |       // perform another announcement"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/state/middleware/responders/announcements.spec.js,Duplicate Assert,"{'line': 225, 'column': 6, 'index': 6419}","  223 |       provided.announce('another one');
  224 |
> 225 |       expect(announce).not.toHaveBeenCalled();
      |      ^ Duplicate Assert
  226 |       expect(warn).toHaveBeenCalled();
  227 |
  228 |       warn.mockRestore();"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/state/middleware/responders/announcements.spec.js,Duplicate Assert,"{'line': 226, 'column': 6, 'index': 6466}","  224 |
  225 |       expect(announce).not.toHaveBeenCalled();
> 226 |       expect(warn).toHaveBeenCalled();
      |      ^ Duplicate Assert
  227 |
  228 |       warn.mockRestore();
  229 |     });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/state/middleware/responders/announcements.spec.js,Redundant Assertion,"{'column': 8, 'line': 144}","  142 |       // This test is not relevant for onDragEnd as it must always be provided
  143 |       if (current.responder === 'onDragEnd') {
> 144 |         expect(true).toBe(true);
      |        ^ Redundant Assertion
  145 |         return;
  146 |       }
  147 |       // unsetting responder"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/state/middleware/responders/announcements.spec.js,Sleepy Test,"{'line': 192, 'column': 6, 'index': 5432}","  190 |
  191 |       // perform an async message
> 192 |       setTimeout(() => provided.announce('async message'));
      |      ^ Sleepy Test
  193 |       jest.runOnlyPendingTimers();
  194 |
  195 |       expect(announce).not.toHaveBeenCalled();"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/state/middleware/responders/abort.spec.js,Duplicate Assert,"{'line': 103, 'column': 2, 'index': 3075}","  101 |     }),
  102 |   );
> 103 |   expect(responders.onDragEnd).toHaveBeenCalledTimes(1);
      |  ^ Duplicate Assert
  104 |   // $ExpectError - mock
  105 |   responders.onDragEnd.mockReset();
  106 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/state/middleware/responders/abort.spec.js,Duplicate Assert,"{'line': 109, 'column': 2, 'index': 3232}","  107 |   // abort
  108 |   store.dispatch(flush());
> 109 |   expect(responders.onDragEnd).not.toHaveBeenCalled();
      |  ^ Duplicate Assert
  110 | });
  111 |
  112 | it('should publish an on drag end if aborted before the publish of an onDragStart', () => {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/state/middleware/responders/abort.spec.js,Duplicate Assert,"{'line': 120, 'column': 2, 'index': 3643}","  118 |   store.dispatch(initialPublish(initialPublishArgs));
  119 |   // onDragStart not flushed yet
> 120 |   expect(responders.onDragStart).not.toHaveBeenCalled();
      |  ^ Duplicate Assert
  121 |
  122 |   // drop
  123 |   const result: DropResult = {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/state/middleware/responders/abort.spec.js,Duplicate Assert,"{'line': 137, 'column': 2, 'index': 4056}","  135 |
  136 |   // validation - onDragStart has been flushed
> 137 |   expect(responders.onDragStart).toHaveBeenCalledTimes(1);
      |  ^ Duplicate Assert
  138 | });
  139 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/state/middleware/responders/abort.spec.js,Eager Test,"{'line': 59, 'column': 2, 'index': 1878}","  57 |
  58 |   const state: State = store.getState();
> 59 |   invariant(state.phase === 'DRAGGING');
     |  ^ Eager Test
  60 |   // in home location
  61 |   const home: DraggableLocation = {
  62 |     droppableId: initialPublishArgs.critical.droppable.id,"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/state/middleware/responders/abort.spec.js,Eager Test,"{'line': 65, 'column': 9, 'index': 2104}","  63 |     index: initialPublishArgs.critical.draggable.index,
  64 |   };
> 65 |   expect(tryGetDestination(state.impact)).toEqual(home);
     |         ^ Eager Test
  66 |
  67 |   store.dispatch(flush());
  68 |   const expected: DropResult = {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/state/middleware/drop/timing.spec.js,Duplicate Assert,"{'line': 31, 'column': 2, 'index': 1073}","  29 |   store.dispatch(flush());
  30 |   store.dispatch(initialPublish(initialPublishArgs));
> 31 |   expect(store.getState().phase).toBe('DRAGGING');
     |  ^ Duplicate Assert
  32 |
  33 |   // moving a little bit so that a drop animation will be needed
  34 |   store.dispatch("
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/state/middleware/drop/timing.spec.js,Duplicate Assert,"{'line': 41, 'column': 2, 'index': 1348}","  39 |
  40 |   store.dispatch(drop({ reason: 'DROP' }));
> 41 |   expect(store.getState().phase).toBe('DROP_ANIMATING');
     |  ^ Duplicate Assert
  42 |
  43 |   expect(() => store.dispatch(drop({ reason: 'DROP' }))).toThrow();
  44 | });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/state/middleware/drop/timing.spec.js,Duplicate Assert,"{'line': 51, 'column': 2, 'index': 1693}","  49 |
  50 |   store.dispatch(initialPublish(initialPublishArgs));
> 51 |   expect(store.getState().phase).toBe('DRAGGING');
     |  ^ Duplicate Assert
  52 |   store.dispatch(collectionStarting());
  53 |
  54 |   // now in the bulk collecting phase"
