FileName, TotalMethods, TotalTestSmells,Physical SLOC,Logical SLOC,Cyclomatic,CyclomaticDensity,HalsteadBugs,HalsteadDifficulty,HalsteadEffort,HalsteadLength,HalsteadTime,HalsteadVocabulary,HalsteadVolume,Maintainability,assertionRoulette,conditionalTestLogic,duplicateAssert,eagerTest,emptyTest,exceptionHandling,globalVariable,ignoredTest,lazyTest,magicNumberRule,mysteryGuest,redundantAssertion,redundantPrint,resourceOptimism,sleepyTest,unknownTest
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/jest/mock-agent.test.js,3,1,70,78,7,8.974,0.509,12.517,19115.469,250,1061.97,69,1527.131,104.885,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/jest/issue-1757.test.js,1,2,59,57,10,17.544,0.392,17.64,20724.889,193,1151.383,68,1174.88,114.515,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/interceptors/deduplicate.js,26,2,1134,1107,84,7.588,10.482,109.876,3455152.937,4110,191952.941,201,31445.822,92.644,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/interceptors/cache.js,35,3,1988,1734,140,8.074,16.731,173.714,8719451.72,6159,484413.984,284,50194.293,89.975,0,23,0,0,0,8,0,0,0,0,0,0,0,0,0,35
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/interceptors/cache-revalidate-stale.js,3,2,160,178,16,8.989,1.406,41.566,175375.63,631,9743.091,103,4219.182,95.876,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/fuzzing/fuzzing.test.js,3,1,65,76,11,14.474,0.469,14.143,19882.594,238,1104.589,60,1405.84,112.074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/fetch/util.js,17,2,313,214,32,14.953,2.862,26.265,225502.73,1117,12527.929,206,8585.821,108.583,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,17
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/fetch/response.js,15,3,298,274,39,14.234,2.888,51.333,444741.529,1172,24707.863,168,8663.796,106.383,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,13
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/fetch/response-inspect-custom.js,1,1,30,21,3,14.286,0.113,7.239,2461.304,68,136.739,32,340,116.529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/fetch/request-inspect-custom.js,1,1,22,22,3,13.636,0.118,6.08,2146.894,70,119.272,33,353.108,116.242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/fetch/referrrer-policy.js,0,1,120,64,12,18.75,0.707,15.974,33867.453,325,1881.525,92,2120.158,98.656,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/fetch/issue-3616.js,0,1,48,50,7,14,0.351,10.534,11078.133,171,615.452,71,1051.607,113.954,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/fetch/issue-2242.js,4,2,54,62,13,20.968,0.368,17.122,18918.701,192,1051.039,54,1104.938,120.785,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/fetch/encoding.js,4,2,169,185,24,12.973,1.672,39.286,197113.981,729,10950.777,118,5017.447,103.329,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/fetch/cookies.js,4,2,114,130,14,10.769,1.143,22.638,77638.23,501,4313.235,115,3429.591,102.237,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4
