file,type,line,frame
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/chart.js/test/specs/scale.time.tests.js,Global Variable,"{'line': 734, 'column': 8, 'index': 22084}","  732 |       it ('should correctly handle empty `data.labels` using ""day"" if `time.unit` is undefined`', function() {
  733 |         var chart = this.chart;
> 734 |         var scale = chart.scales.x;
      |        ^ Global Variable
  735 |
  736 |         chart.data.labels = [];
  737 |         chart.update();"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/chart.js/test/specs/scale.time.tests.js,Global Variable,"{'line': 745, 'column': 8, 'index': 22495}","  743 |       });
  744 |       it ('should correctly handle empty `data.labels` and hidden datasets using `time.unit`', function() {
> 745 |         var chart = this.chart;
      |        ^ Global Variable
  746 |         var scale = chart.scales.x;
  747 |         var options = chart.options.scales.x;
  748 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/chart.js/test/specs/scale.time.tests.js,Global Variable,"{'line': 746, 'column': 8, 'index': 22527}","  744 |       it ('should correctly handle empty `data.labels` and hidden datasets using `time.unit`', function() {
  745 |         var chart = this.chart;
> 746 |         var scale = chart.scales.x;
      |        ^ Global Variable
  747 |         var options = chart.options.scales.x;
  748 |
  749 |         options.time.unit = 'year';"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/chart.js/test/specs/scale.time.tests.js,Global Variable,"{'line': 747, 'column': 8, 'index': 22563}","  745 |         var chart = this.chart;
  746 |         var scale = chart.scales.x;
> 747 |         var options = chart.options.scales.x;
      |        ^ Global Variable
  748 |
  749 |         options.time.unit = 'year';
  750 |         chart.data.labels = [];"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/chart.js/test/specs/scale.time.tests.js,Global Variable,"{'line': 751, 'column': 8, 'index': 22678}","  749 |         options.time.unit = 'year';
  750 |         chart.data.labels = [];
> 751 |         var meta = chart.getDatasetMeta(1);
      |        ^ Global Variable
  752 |         meta.hidden = true;
  753 |         chart.update();
  754 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/chart.js/test/specs/scale.time.tests.js,Global Variable,"{'line': 793, 'column': 10, 'index': 23944}","  791 |
  792 |         it ('should space data out with the same gap, whatever their time values', function() {
> 793 |           var scale = this.chart.scales.x;
      |          ^ Global Variable
  794 |           var start = scale.left;
  795 |           var slice = scale.width / 4;
  796 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/chart.js/test/specs/scale.time.tests.js,Global Variable,"{'line': 794, 'column': 10, 'index': 23987}","  792 |         it ('should space data out with the same gap, whatever their time values', function() {
  793 |           var scale = this.chart.scales.x;
> 794 |           var start = scale.left;
      |          ^ Global Variable
  795 |           var slice = scale.width / 4;
  796 |
  797 |           expect(scale.getPixelForValue(moment('2017').valueOf(), 0)).toBeCloseToPixel(start);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/chart.js/test/specs/scale.time.tests.js,Global Variable,"{'line': 795, 'column': 10, 'index': 24021}","  793 |           var scale = this.chart.scales.x;
  794 |           var start = scale.left;
> 795 |           var slice = scale.width / 4;
      |          ^ Global Variable
  796 |
  797 |           expect(scale.getPixelForValue(moment('2017').valueOf(), 0)).toBeCloseToPixel(start);
  798 |           expect(scale.getPixelForValue(moment('2019').valueOf(), 1)).toBeCloseToPixel(start + slice);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/chart.js/test/specs/scale.time.tests.js,Global Variable,"{'line': 804, 'column': 10, 'index': 24683}","  802 |         });
  803 |         it ('should add a step before if scale.min is before the first data', function() {
> 804 |           var chart = this.chart;
      |          ^ Global Variable
  805 |           var scale = chart.scales.x;
  806 |           var options = chart.options.scales.x;
  807 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/chart.js/test/specs/scale.time.tests.js,Global Variable,"{'line': 805, 'column': 10, 'index': 24717}","  803 |         it ('should add a step before if scale.min is before the first data', function() {
  804 |           var chart = this.chart;
> 805 |           var scale = chart.scales.x;
      |          ^ Global Variable
  806 |           var options = chart.options.scales.x;
  807 |
  808 |           options.min = '2012';"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/chart.js/test/specs/scale.time.tests.js,Global Variable,"{'line': 806, 'column': 10, 'index': 24755}","  804 |           var chart = this.chart;
  805 |           var scale = chart.scales.x;
> 806 |           var options = chart.options.scales.x;
      |          ^ Global Variable
  807 |
  808 |           options.min = '2012';
  809 |           chart.update();"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/chart.js/test/specs/scale.time.tests.js,Global Variable,"{'line': 811, 'column': 10, 'index': 24863}","  809 |           chart.update();
  810 |
> 811 |           var start = scale.left;
      |          ^ Global Variable
  812 |           var slice = scale.width / 5;
  813 |
  814 |           expect(scale.getPixelForValue(moment('2017').valueOf(), 1)).toBeCloseToPixel(86);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/chart.js/test/specs/scale.time.tests.js,Global Variable,"{'line': 812, 'column': 10, 'index': 24897}","  810 |
  811 |           var start = scale.left;
> 812 |           var slice = scale.width / 5;
      |          ^ Global Variable
  813 |
  814 |           expect(scale.getPixelForValue(moment('2017').valueOf(), 1)).toBeCloseToPixel(86);
  815 |           expect(scale.getPixelForValue(moment('2042').valueOf(), 5)).toBeCloseToPixel(start + slice * 5);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/chart.js/test/specs/scale.time.tests.js,Global Variable,"{'line': 818, 'column': 10, 'index': 25236}","  816 |         });
  817 |         it ('should add a step after if scale.max is after the last data', function() {
> 818 |           var chart = this.chart;
      |          ^ Global Variable
  819 |           var scale = chart.scales.x;
  820 |           var options = chart.options.scales.x;
  821 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/chart.js/test/specs/scale.time.tests.js,Global Variable,"{'line': 819, 'column': 10, 'index': 25270}","  817 |         it ('should add a step after if scale.max is after the last data', function() {
  818 |           var chart = this.chart;
> 819 |           var scale = chart.scales.x;
      |          ^ Global Variable
  820 |           var options = chart.options.scales.x;
  821 |
  822 |           options.max = '2050';"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/chart.js/test/specs/scale.time.tests.js,Global Variable,"{'line': 820, 'column': 10, 'index': 25308}","  818 |           var chart = this.chart;
  819 |           var scale = chart.scales.x;
> 820 |           var options = chart.options.scales.x;
      |          ^ Global Variable
  821 |
  822 |           options.max = '2050';
  823 |           chart.update();"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/chart.js/test/specs/scale.time.tests.js,Global Variable,"{'line': 825, 'column': 10, 'index': 25416}","  823 |           chart.update();
  824 |
> 825 |           var start = scale.left;
      |          ^ Global Variable
  826 |
  827 |           expect(scale.getPixelForValue(moment('2017').valueOf(), 0)).toBeCloseToPixel(start);
  828 |           expect(scale.getPixelForValue(moment('2042').valueOf(), 4)).toBeCloseToPixel(388);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/chart.js/test/specs/scale.time.tests.js,Global Variable,"{'line': 831, 'column': 10, 'index': 25757}","  829 |         });
  830 |         it ('should add steps before and after if scale.min/max are outside the data range', function() {
> 831 |           var chart = this.chart;
      |          ^ Global Variable
  832 |           var scale = chart.scales.x;
  833 |           var options = chart.options.scales.x;
  834 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/chart.js/test/specs/scale.time.tests.js,Global Variable,"{'line': 832, 'column': 10, 'index': 25791}","  830 |         it ('should add steps before and after if scale.min/max are outside the data range', function() {
  831 |           var chart = this.chart;
> 832 |           var scale = chart.scales.x;
      |          ^ Global Variable
  833 |           var options = chart.options.scales.x;
  834 |
  835 |           options.min = '2012';"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/chart.js/test/specs/scale.time.tests.js,Global Variable,"{'line': 833, 'column': 10, 'index': 25829}","  831 |           var chart = this.chart;
  832 |           var scale = chart.scales.x;
> 833 |           var options = chart.options.scales.x;
      |          ^ Global Variable
  834 |
  835 |           options.min = '2012';
  836 |           options.max = '2050';"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/chart.js/test/specs/scale.time.tests.js,Global Variable,"{'line': 871, 'column': 10, 'index': 26977}","  869 |
  870 |         it ('should space data out with a gap relative to their time values', function() {
> 871 |           var scale = this.chart.scales.x;
      |          ^ Global Variable
  872 |           var start = scale.left;
  873 |           var slice = scale.width / (2042 - 2017);
  874 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/chart.js/test/specs/scale.time.tests.js,Global Variable,"{'line': 872, 'column': 10, 'index': 27020}","  870 |         it ('should space data out with a gap relative to their time values', function() {
  871 |           var scale = this.chart.scales.x;
> 872 |           var start = scale.left;
      |          ^ Global Variable
  873 |           var slice = scale.width / (2042 - 2017);
  874 |
  875 |           expect(scale.getPixelForValue(moment('2017').valueOf(), 0)).toBeCloseToPixel(start);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/chart.js/test/specs/scale.time.tests.js,Global Variable,"{'line': 873, 'column': 10, 'index': 27054}","  871 |           var scale = this.chart.scales.x;
  872 |           var start = scale.left;
> 873 |           var slice = scale.width / (2042 - 2017);
      |          ^ Global Variable
  874 |
  875 |           expect(scale.getPixelForValue(moment('2017').valueOf(), 0)).toBeCloseToPixel(start);
  876 |           expect(scale.getPixelForValue(moment('2019').valueOf(), 1)).toBeCloseToPixel(start + slice * (2019 - 2017));"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/chart.js/test/specs/scale.time.tests.js,Global Variable,"{'line': 882, 'column': 10, 'index': 27785}","  880 |         });
  881 |         it ('should take in account scale min and max if outside the ticks range', function() {
> 882 |           var chart = this.chart;
      |          ^ Global Variable
  883 |           var scale = chart.scales.x;
  884 |           var options = chart.options.scales.x;
  885 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/chart.js/test/specs/scale.time.tests.js,Global Variable,"{'line': 883, 'column': 10, 'index': 27819}","  881 |         it ('should take in account scale min and max if outside the ticks range', function() {
  882 |           var chart = this.chart;
> 883 |           var scale = chart.scales.x;
      |          ^ Global Variable
  884 |           var options = chart.options.scales.x;
  885 |
  886 |           options.min = '2012';"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/chart.js/test/specs/scale.time.tests.js,Global Variable,"{'line': 884, 'column': 10, 'index': 27857}","  882 |           var chart = this.chart;
  883 |           var scale = chart.scales.x;
> 884 |           var options = chart.options.scales.x;
      |          ^ Global Variable
  885 |
  886 |           options.min = '2012';
  887 |           options.max = '2050';"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/chart.js/test/specs/scale.time.tests.js,Global Variable,"{'line': 890, 'column': 10, 'index': 27997}","  888 |           chart.update();
  889 |
> 890 |           var start = scale.left;
      |          ^ Global Variable
  891 |           var slice = scale.width / (2050 - 2012);
  892 |
  893 |           expect(scale.getPixelForValue(moment('2017').valueOf(), 0)).toBeCloseToPixel(start + slice * (2017 - 2012));"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/chart.js/test/specs/scale.time.tests.js,Global Variable,"{'line': 891, 'column': 10, 'index': 28031}","  889 |
  890 |           var start = scale.left;
> 891 |           var slice = scale.width / (2050 - 2012);
      |          ^ Global Variable
  892 |
  893 |           expect(scale.getPixelForValue(moment('2017').valueOf(), 0)).toBeCloseToPixel(start + slice * (2017 - 2012));
  894 |           expect(scale.getPixelForValue(moment('2019').valueOf(), 1)).toBeCloseToPixel(start + slice * (2019 - 2012));"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/chart.js/test/specs/scale.time.tests.js,Global Variable,"{'line': 906, 'column': 8, 'index': 28848}","  904 |     describe('is ""data""', function() {
  905 |       it ('should preserve the data range', function() {
> 906 |         var chart = window.acquireChart({
      |        ^ Global Variable
  907 |           type: 'line',
  908 |           data: {
  909 |             labels: ['02/20 08:00', '02/21 09:00', '02/22 10:00', '02/23 11:00'],"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/chart.js/test/specs/scale.time.tests.js,Global Variable,"{'line': 929, 'column': 8, 'index': 29437}","  927 |         });
  928 |
> 929 |         var scale = chart.scales.x;
      |        ^ Global Variable
  930 |
  931 |         expect(scale.min).toEqual(+moment('02/20 08:00', 'MM/DD HH:mm'));
  932 |         expect(scale.max).toEqual(+moment('02/23 11:00', 'MM/DD HH:mm'));"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/chart.js/test/specs/scale.time.tests.js,Global Variable,"{'line': 942, 'column': 8, 'index': 30072}","  940 |     describe('is ""labels""', function() {
  941 |       it('should preserve the label range', function() {
> 942 |         var chart = window.acquireChart({
      |        ^ Global Variable
  943 |           type: 'line',
  944 |           data: {
  945 |             labels: ['02/20 08:00', '02/21 09:00', '02/22 10:00', '02/23 11:00'],"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/chart.js/test/specs/scale.time.tests.js,Global Variable,"{'line': 965, 'column': 8, 'index': 30662}","  963 |         });
  964 |
> 965 |         var scale = chart.scales.x;
      |        ^ Global Variable
  966 |         var ticks = scale.getTicks();
  967 |
  968 |         expect(scale.min).toEqual(ticks[0].value);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/chart.js/test/specs/scale.time.tests.js,Global Variable,"{'line': 966, 'column': 8, 'index': 30698}","  964 |
  965 |         var scale = chart.scales.x;
> 966 |         var ticks = scale.getTicks();
      |        ^ Global Variable
  967 |
  968 |         expect(scale.min).toEqual(ticks[0].value);
  969 |         expect(scale.max).toEqual(ticks[ticks.length - 1].value);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/chart.js/test/specs/scale.time.tests.js,Global Variable,"{'line': 1011, 'column': 12, 'index': 32359}","  1009 |
  1010 |           it ('should expand scale to the min/max range', function() {
> 1011 |             var chart = this.chart;
       |            ^ Global Variable
  1012 |             var scale = chart.scales.x;
  1013 |             var options = chart.options.scales.x;
  1014 |             var min = '02/19 07:00';"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/chart.js/test/specs/scale.time.tests.js,Global Variable,"{'line': 1012, 'column': 12, 'index': 32395}","  1010 |           it ('should expand scale to the min/max range', function() {
  1011 |             var chart = this.chart;
> 1012 |             var scale = chart.scales.x;
       |            ^ Global Variable
  1013 |             var options = chart.options.scales.x;
  1014 |             var min = '02/19 07:00';
  1015 |             var max = '02/24 08:00';"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/chart.js/test/specs/scale.time.tests.js,Global Variable,"{'line': 1013, 'column': 12, 'index': 32435}","  1011 |             var chart = this.chart;
  1012 |             var scale = chart.scales.x;
> 1013 |             var options = chart.options.scales.x;
       |            ^ Global Variable
  1014 |             var min = '02/19 07:00';
  1015 |             var max = '02/24 08:00';
  1016 |             var minMillis = +moment(min, 'MM/DD HH:mm');"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/chart.js/test/specs/scale.time.tests.js,Global Variable,"{'line': 1014, 'column': 12, 'index': 32485}","  1012 |             var scale = chart.scales.x;
  1013 |             var options = chart.options.scales.x;
> 1014 |             var min = '02/19 07:00';
       |            ^ Global Variable
  1015 |             var max = '02/24 08:00';
  1016 |             var minMillis = +moment(min, 'MM/DD HH:mm');
  1017 |             var maxMillis = +moment(max, 'MM/DD HH:mm');"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/chart.js/test/specs/scale.time.tests.js,Global Variable,"{'line': 1015, 'column': 12, 'index': 32522}","  1013 |             var options = chart.options.scales.x;
  1014 |             var min = '02/19 07:00';
> 1015 |             var max = '02/24 08:00';
       |            ^ Global Variable
  1016 |             var minMillis = +moment(min, 'MM/DD HH:mm');
  1017 |             var maxMillis = +moment(max, 'MM/DD HH:mm');
  1018 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/chart.js/test/specs/scale.time.tests.js,Global Variable,"{'line': 1016, 'column': 12, 'index': 32559}","  1014 |             var min = '02/19 07:00';
  1015 |             var max = '02/24 08:00';
> 1016 |             var minMillis = +moment(min, 'MM/DD HH:mm');
       |            ^ Global Variable
  1017 |             var maxMillis = +moment(max, 'MM/DD HH:mm');
  1018 |
  1019 |             options.min = min;"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/chart.js/test/specs/scale.time.tests.js,Global Variable,"{'line': 1017, 'column': 12, 'index': 32616}","  1015 |             var max = '02/24 08:00';
  1016 |             var minMillis = +moment(min, 'MM/DD HH:mm');
> 1017 |             var maxMillis = +moment(max, 'MM/DD HH:mm');
       |            ^ Global Variable
  1018 |
  1019 |             options.min = min;
  1020 |             options.max = max;"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/chart.js/test/specs/scale.time.tests.js,Global Variable,"{'line': 1033, 'column': 12, 'index': 33322}","  1031 |           });
  1032 |           it ('should shrink scale to the min/max range', function() {
> 1033 |             var chart = this.chart;
       |            ^ Global Variable
  1034 |             var scale = chart.scales.x;
  1035 |             var options = chart.options.scales.x;
  1036 |             var min = '02/21 07:00';"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/chart.js/test/specs/scale.time.tests.js,Global Variable,"{'line': 1034, 'column': 12, 'index': 33358}","  1032 |           it ('should shrink scale to the min/max range', function() {
  1033 |             var chart = this.chart;
> 1034 |             var scale = chart.scales.x;
       |            ^ Global Variable
  1035 |             var options = chart.options.scales.x;
  1036 |             var min = '02/21 07:00';
  1037 |             var max = '02/22 20:00';"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/chart.js/test/specs/scale.time.tests.js,Global Variable,"{'line': 1035, 'column': 12, 'index': 33398}","  1033 |             var chart = this.chart;
  1034 |             var scale = chart.scales.x;
> 1035 |             var options = chart.options.scales.x;
       |            ^ Global Variable
  1036 |             var min = '02/21 07:00';
  1037 |             var max = '02/22 20:00';
  1038 |             var minMillis = +moment(min, 'MM/DD HH:mm');"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/chart.js/test/specs/scale.time.tests.js,Global Variable,"{'line': 1036, 'column': 12, 'index': 33448}","  1034 |             var scale = chart.scales.x;
  1035 |             var options = chart.options.scales.x;
> 1036 |             var min = '02/21 07:00';
       |            ^ Global Variable
  1037 |             var max = '02/22 20:00';
  1038 |             var minMillis = +moment(min, 'MM/DD HH:mm');
  1039 |             var maxMillis = +moment(max, 'MM/DD HH:mm');"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/chart.js/test/specs/scale.time.tests.js,Global Variable,"{'line': 1037, 'column': 12, 'index': 33485}","  1035 |             var options = chart.options.scales.x;
  1036 |             var min = '02/21 07:00';
> 1037 |             var max = '02/22 20:00';
       |            ^ Global Variable
  1038 |             var minMillis = +moment(min, 'MM/DD HH:mm');
  1039 |             var maxMillis = +moment(max, 'MM/DD HH:mm');
  1040 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/chart.js/test/specs/scale.time.tests.js,Global Variable,"{'line': 1038, 'column': 12, 'index': 33522}","  1036 |             var min = '02/21 07:00';
  1037 |             var max = '02/22 20:00';
> 1038 |             var minMillis = +moment(min, 'MM/DD HH:mm');
       |            ^ Global Variable
  1039 |             var maxMillis = +moment(max, 'MM/DD HH:mm');
  1040 |
  1041 |             options.min = min;"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/chart.js/test/specs/scale.time.tests.js,Global Variable,"{'line': 1039, 'column': 12, 'index': 33579}","  1037 |             var max = '02/22 20:00';
  1038 |             var minMillis = +moment(min, 'MM/DD HH:mm');
> 1039 |             var maxMillis = +moment(max, 'MM/DD HH:mm');
       |            ^ Global Variable
  1040 |
  1041 |             options.min = min;
  1042 |             options.max = max;"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/chart.js/test/specs/scale.time.tests.js,Global Variable,"{'line': 1087, 'column': 10, 'index': 35147}","  1085 |
  1086 |         it ('should not add offset from the edges', function() {
> 1087 |           var scale = this.chart.scales.x;
       |          ^ Global Variable
  1088 |
  1089 |           expect(scale.getPixelForValue(moment('2017').valueOf())).toBeCloseToPixel(scale.left);
  1090 |           expect(scale.getPixelForValue(moment('2021').valueOf())).toBeCloseToPixel(scale.left + scale.width);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/chart.js/test/specs/scale.time.tests.js,Global Variable,"{'line': 1094, 'column': 10, 'index': 35491}","  1092 |
  1093 |         it ('should add offset from the edges if offset is true', function() {
> 1094 |           var chart = this.chart;
       |          ^ Global Variable
  1095 |           var scale = chart.scales.x;
  1096 |           var options = chart.options.scales.x;
  1097 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/chart.js/test/specs/scale.time.tests.js,Global Variable,"{'line': 1095, 'column': 10, 'index': 35525}","  1093 |         it ('should add offset from the edges if offset is true', function() {
  1094 |           var chart = this.chart;
> 1095 |           var scale = chart.scales.x;
       |          ^ Global Variable
  1096 |           var options = chart.options.scales.x;
  1097 |
  1098 |           options.offset = true;"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/chart.js/test/specs/scale.time.tests.js,Global Variable,"{'line': 1096, 'column': 10, 'index': 35563}","  1094 |           var chart = this.chart;
  1095 |           var scale = chart.scales.x;
> 1096 |           var options = chart.options.scales.x;
       |          ^ Global Variable
  1097 |
  1098 |           options.offset = true;
  1099 |           chart.update();"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/chart.js/test/specs/scale.time.tests.js,Global Variable,"{'line': 1101, 'column': 10, 'index': 35672}","  1099 |           chart.update();
  1100 |
> 1101 |           var numTicks = scale.ticks.length;
       |          ^ Global Variable
  1102 |           var firstTickInterval = scale.getPixelForTick(1) - scale.getPixelForTick(0);
  1103 |           var lastTickInterval = scale.getPixelForTick(numTicks - 1) - scale.getPixelForTick(numTicks - 2);
  1104 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/chart.js/test/specs/scale.time.tests.js,Global Variable,"{'line': 1102, 'column': 10, 'index': 35717}","  1100 |
  1101 |           var numTicks = scale.ticks.length;
> 1102 |           var firstTickInterval = scale.getPixelForTick(1) - scale.getPixelForTick(0);
       |          ^ Global Variable
  1103 |           var lastTickInterval = scale.getPixelForTick(numTicks - 1) - scale.getPixelForTick(numTicks - 2);
  1104 |
  1105 |           expect(scale.getPixelForValue(moment('2017').valueOf())).toBeCloseToPixel(scale.left + firstTickInterval / 2);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/chart.js/test/specs/scale.time.tests.js,Global Variable,"{'line': 1103, 'column': 10, 'index': 35804}","  1101 |           var numTicks = scale.ticks.length;
  1102 |           var firstTickInterval = scale.getPixelForTick(1) - scale.getPixelForTick(0);
> 1103 |           var lastTickInterval = scale.getPixelForTick(numTicks - 1) - scale.getPixelForTick(numTicks - 2);
       |          ^ Global Variable
  1104 |
  1105 |           expect(scale.getPixelForValue(moment('2017').valueOf())).toBeCloseToPixel(scale.left + firstTickInterval / 2);
  1106 |           expect(scale.getPixelForValue(moment('2021').valueOf())).toBeCloseToPixel(scale.left + scale.width - lastTickInterval / 2);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/chart.js/test/specs/scale.time.tests.js,Global Variable,"{'line': 1110, 'column': 10, 'index': 36270}","  1108 |
  1109 |         it ('should not add offset if min and max extend the labels range', function() {
> 1110 |           var chart = this.chart;
       |          ^ Global Variable
  1111 |           var scale = chart.scales.x;
  1112 |           var options = chart.options.scales.x;
  1113 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/chart.js/test/specs/scale.time.tests.js,Global Variable,"{'line': 1111, 'column': 10, 'index': 36304}","  1109 |         it ('should not add offset if min and max extend the labels range', function() {
  1110 |           var chart = this.chart;
> 1111 |           var scale = chart.scales.x;
       |          ^ Global Variable
  1112 |           var options = chart.options.scales.x;
  1113 |
  1114 |           options.min = '2012';"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/chart.js/test/specs/scale.time.tests.js,Global Variable,"{'line': 1112, 'column': 10, 'index': 36342}","  1110 |           var chart = this.chart;
  1111 |           var scale = chart.scales.x;
> 1112 |           var options = chart.options.scales.x;
       |          ^ Global Variable
  1113 |
  1114 |           options.min = '2012';
  1115 |           options.max = '2051';"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/chart.js/test/specs/scale.time.tests.js,Global Variable,"{'line': 1191, 'column': 10, 'index': 41121}","  1189 |
  1190 |         it ('should add offset if min and max extend the labels range and offset is true', function() {
> 1191 |           var chart = this.chart;
       |          ^ Global Variable
  1192 |           var scale = chart.scales.x;
  1193 |           var options = chart.options.scales.x;
  1194 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/chart.js/test/specs/scale.time.tests.js,Global Variable,"{'line': 1192, 'column': 10, 'index': 41155}","  1190 |         it ('should add offset if min and max extend the labels range and offset is true', function() {
  1191 |           var chart = this.chart;
> 1192 |           var scale = chart.scales.x;
       |          ^ Global Variable
  1193 |           var options = chart.options.scales.x;
  1194 |
  1195 |           options.min = '2012';"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/chart.js/test/specs/scale.time.tests.js,Global Variable,"{'line': 1193, 'column': 10, 'index': 41193}","  1191 |           var chart = this.chart;
  1192 |           var scale = chart.scales.x;
> 1193 |           var options = chart.options.scales.x;
       |          ^ Global Variable
  1194 |
  1195 |           options.min = '2012';
  1196 |           options.max = '2051';"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/chart.js/test/specs/scale.time.tests.js,Global Variable,"{'line': 1200, 'column': 10, 'index': 41366}","  1198 |           chart.update();
  1199 |
> 1200 |           var numTicks = scale.ticks.length;
       |          ^ Global Variable
  1201 |           var firstTickInterval = scale.getPixelForTick(1) - scale.getPixelForTick(0);
  1202 |           var lastTickInterval = scale.getPixelForTick(numTicks - 1) - scale.getPixelForTick(numTicks - 2);
  1203 |           expect(scale.getPixelForValue(moment('2012').valueOf())).toBeCloseToPixel(scale.left + firstTickInterval / 2);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/chart.js/test/specs/scale.time.tests.js,Global Variable,"{'line': 1201, 'column': 10, 'index': 41411}","  1199 |
  1200 |           var numTicks = scale.ticks.length;
> 1201 |           var firstTickInterval = scale.getPixelForTick(1) - scale.getPixelForTick(0);
       |          ^ Global Variable
  1202 |           var lastTickInterval = scale.getPixelForTick(numTicks - 1) - scale.getPixelForTick(numTicks - 2);
  1203 |           expect(scale.getPixelForValue(moment('2012').valueOf())).toBeCloseToPixel(scale.left + firstTickInterval / 2);
  1204 |           expect(scale.getPixelForValue(moment('2051').valueOf())).toBeCloseToPixel(scale.left + scale.width - lastTickInterval / 2);"
